time	V(vi)	V(vo)	I(C1)	I(D1)	I(R1)	I(VI)
4.910585482114975e-02	-1.000000e+00	-1.005740e-01	-8.237732e-02	-8.238738e-02	-1.005740e-05	-8.237732e-02
4.915468294614975e-02	-1.000000e+00	-1.005635e-01	8.239743e-02	8.238737e-02	-1.005635e-05	8.239743e-02
4.920351107114974e-02	-1.000000e+00	-1.005531e-01	-8.237731e-02	-8.238736e-02	-1.005531e-05	-8.237731e-02
4.925233919614974e-02	-1.000000e+00	-1.005426e-01	8.239740e-02	8.238735e-02	-1.005426e-05	8.239740e-02
4.930116732114974e-02	-1.000000e+00	-1.005322e-01	-8.237728e-02	-8.238734e-02	-1.005322e-05	-8.237728e-02
4.934999544614974e-02	-1.000000e+00	-1.005217e-01	8.239738e-02	8.238733e-02	-1.005217e-05	8.239738e-02
4.939882357114973e-02	-1.000000e+00	-1.005113e-01	-8.237726e-02	-8.238731e-02	-1.005113e-05	-8.237726e-02
4.944765169614973e-02	-1.000000e+00	-1.005009e-01	8.239735e-02	8.238731e-02	-1.005009e-05	8.239735e-02
4.949647982114973e-02	-1.000000e+00	-1.004904e-01	-8.237724e-02	-8.238729e-02	-1.004904e-05	-8.237724e-02
4.954530794614972e-02	-1.000000e+00	-1.004800e-01	8.239733e-02	8.238728e-02	-1.004800e-05	8.239733e-02
4.959413607114972e-02	-1.000000e+00	-1.004695e-01	-8.237722e-02	-8.238727e-02	-1.004695e-05	-8.237722e-02
4.964296419614972e-02	-1.000000e+00	-1.004591e-01	8.239730e-02	8.238725e-02	-1.004591e-05	8.239730e-02
4.969179232114972e-02	-1.000000e+00	-1.004487e-01	-8.237720e-02	-8.238724e-02	-1.004487e-05	-8.237720e-02
4.974062044614971e-02	-1.000000e+00	-1.004382e-01	8.239727e-02	8.238723e-02	-1.004382e-05	8.239727e-02
4.978944857114971e-02	-1.000000e+00	-1.004278e-01	-8.237717e-02	-8.238722e-02	-1.004278e-05	-8.237717e-02
4.983827669614971e-02	-1.000000e+00	-1.004174e-01	8.239725e-02	8.238721e-02	-1.004174e-05	8.239725e-02
4.988710482114971e-02	-1.000000e+00	-1.004069e-01	-8.237715e-02	-8.238719e-02	-1.004069e-05	-8.237715e-02
4.993593294614970e-02	-1.000000e+00	-1.003965e-01	8.239722e-02	8.238719e-02	-1.003965e-05	8.239722e-02
4.998476107114970e-02	-1.000000e+00	-1.003861e-01	-8.237714e-02	-8.238717e-02	-1.003861e-05	-8.237714e-02
5.000000000000000e-02	-1.000000e+00	-1.003828e-01	8.239717e-02	8.238713e-02	-1.003828e-05	8.239717e-02
